iteration,state,probability,mean
8,8,0.007184395699158741,2.183757764805543
8,9,0.00523024154647453,2.183757764805543
8,10,0.4629874854237759,2.183757764805543
8,11,0.0024118706709388457,2.183757764805543
8,12,0.007184395699158819,2.183757764805543
8,13,0.0024118706709388505,2.183757764805543
8,14,0.007184395699158814,2.183757764805543
8,15,0.00718439569915879,2.183757764805543
8,16,0.005238660568647204,2.183757764805543
9,1,0.009439845562212112,2.183757764805543
9,2,0.005215422557921696,2.183757764805543
9,3,0.005215422557921704,2.183757764805543
9,4,0.00241540481963746,2.183757764805543
9,5,0.005215422557921707,2.183757764805543
9,6,0.0024154048196374407,2.183757764805543
9,7,0.4630017797383249,2.183757764805543
9,8,0.007196250441903302,2.183757764805543
9,9,0.00521542255792171,2.183757764805543
9,10,0.4630017797383242,2.183757764805543
9,11,0.002415404819637451,2.183757764805543
9,12,0.007196250441903329,2.183757764805543
9,13,0.002415404819637466,2.183757764805543
9,14,0.007196250441903285,2.183757764805543
9,15,0.007196250441903306,2.183757764805543
9,16,0.0052482836832887635,2.183757764805543
10,1,0.0094274493601985,2.183757764805543
10,2,0.005250318438324662,2.183757764805543
10,3,0.005250318438324666,2.183757764805543
10,4,0.002417527406334481,2.183757764805543
10,5,0.005250318438324642,2.183757764805543
10,6,0.002417527406334497,2.183757764805543
10,7,0.46293141186216064,2.183757764805543
10,8,0.007207808947224412,2.183757764805543
10,9,0.0052503184383246755,2.183757764805543
10,10,0.46293141186216064,2.183757764805543
10,11,0.002417527406334495,2.183757764805543
10,12,0.007207808947224412,2.183757764805543
10,13,0.002417527406334489,2.183757764805543
10,14,0.007207808947224386,2.183757764805543
10,15,0.007207808947224379,2.183757764805543
10,16,0.005207107747946635,2.183757764805543
11,1,0.009456354817813803,2.183757764805543
11,2,0.005257955651770647,2.183757764805543
11,3,0.0052579556517706625,2.183757764805543
11,4,0.0023863420782113455,2.183757764805543
11,5,0.005257955651770669,2.183757764805543
11,6,0.0023863420782113324,2.183757764805543
11,7,0.46289366064957754,2.183757764805543
11,8,0.0072573031868521905,2.183757764805543
11,9,0.0052579556517706625,2.183757764805543
11,10,0.4628936606495774,2.183757764805543
11,11,0.002386342078211349,2.183757764805543
11,12,0.007257303186852186,2.183757764805543
11,13,0.0023863420782113537,2.183757764805543
11,14,0.007257303186852186,2.183757764805543
11,15,0.007257303186852167,2.183757764805543
11,16,0.0051499202156950205,2.183757764805543
12,1,0.0094984754853418,2.183757764805543
12,2,0.005237794224790641,2.183757764805543
12,3,0.0052377942247906345,2.183757764805543
12,4,0.0023976549887516816,2.183757764805543
12,5,0.005237794224790641,2.183757764805543
12,6,0.0023976549887516686,2.183757764805543
12,7,0.46290865790577373,2.183757764805543
12,8,0.00724376947316813,2.183757764805543
12,9,0.005237794224790668,2.183757764805543
12,10,0.462908657905774,2.183757764805543
12,11,0.002397654988751673,2.183757764805543
12,12,0.007243769473168149,2.183757764805543
12,13,0.0023976549887516716,2.183757764805543
12,14,0.0072437694731681,2.183757764805543
12,15,0.007243769473168126,2.183757764805543
12,16,0.005167333956267528,2.183757764805543
13,1,0.009476260668805761,2.183757764805543
13,2,0.005240713739318673,2.183757764805543
13,3,0.005240713739318646,2.183757764805543
13,4,0.0023966275489627977,2.183757764805543
13,5,0.0052407137393186524,2.183757764805543
13,6,0.002396627548962788,2.183757764805543
13,7,0.46292398435328924,2.183757764805543
13,8,0.007241666513711921,2.183757764805543
13,9,0.005240713739318669,2.183757764805543
13,10,0.46292398435329013,2.183757764805543
13,11,0.0023966275489627847,2.183757764805543
13,12,0.007241666513711897,2.183757764805543
13,13,0.002396627548962771,2.183757764805543
13,14,0.007241666513711887,2.183757764805543
13,15,0.007241666513711925,2.183757764805543
13,16,0.005159739416641516,2.183757764805543
14,1,0.009502836154856847,2.18564115434786
14,2,0.005242858872227933,2.18564115434786
14,3,0.005242858872227933,2.18564115434786
14,4,0.0024077807728707544,2.18564115434786
14,5,0.005242858872227931,2.18564115434786
14,6,0.0024077807728707357,2.18564115434786
14,7,0.4628690734811337,2.18564115434786
14,8,0.007259702211519156,2.18564115434786
14,9,0.005242858872227934,2.18564115434786
14,10,0.46286907348113404,2.18564115434786
14,11,0.002407780772870746,2.18564115434786
14,12,0.007259702211519142,2.18564115434786
14,13,0.0024077807728707335,2.18564115434786
14,14,0.007259702211519145,2.18564115434786
14,15,0.007259702211519119,2.18564115434786
14,16,0.005117649456401973,2.18564115434786
15,1,0.009460446926493726,2.18564115434786
15,2,0.00527716219613804,2.18564115434786
15,3,0.005277162196138044,2.18564115434786
15,4,0.0023993828303751252,2.18564115434786
15,5,0.00527716219613804,2.18564115434786
15,6,0.0023993828303751396,2.18564115434786
15,7,0.4628499135745102,2.18564115434786
15,8,0.00725703938117545,2.18564115434786
15,9,0.005277162196138026,2.18564115434786
15,10,0.4628499135745099,2.18564115434786
15,11,0.0023993828303751213,2.18564115434786
15,12,0.0072570393811754435,2.18564115434786
15,13,0.0023993828303751335,2.18564115434786
15,14,0.007257039381175457,2.18564115434786
15,15,0.007257039381175431,2.18564115434786
15,16,0.005105388293732772,2.18564115434786
16,1,0.009467662663227107,2.18564115434786
16,2,0.00527337070697107,2.18564115434786
16,3,0.005273370706971076,2.18564115434786
16,4,0.0023765258901595806,2.18564115434786
16,5,0.005273370706971097,2.18564115434786
16,6,0.0023765258901595966,2.18564115434786
16,7,0.46284513439030633,2.18564115434786
16,8,0.007285398110301066,2.18564115434786
16,9,0.00527337070697109,2.18564115434786
16,10,0.46284513439030633,2.18564115434786
16,11,0.002376525890159595,2.18564115434786
16,12,0.007285398110301064,2.18564115434786
16,13,0.0023765258901595893,2.18564115434786
16,14,0.007285398110301066,2.18564115434786
16,15,0.007285398110301066,2.18564115434786
16,16,0.005100889726431457,2.18564115434786
17,1,0.009480079089693819,2.18564115434786
17,2,0.005262155878758598,2.18564115434786
17,3,0.005262155878758588,2.18564115434786
17,4,0.0023882990463305674,2.18564115434786
17,5,0.005262155878758612,2.18564115434786
17,6,0.0023882990463305375,2.18564115434786
17,7,0.46286755244442745,2.18564115434786
17,8,0.007269203082512212,2.18564115434786
17,9,0.005262155878758583,2.18564115434786
17,10,0.4628675524444276,2.18564115434786
17,11,0.0023882990463305353,2.18564115434786
17,12,0.007269203082512242,2.18564115434786
17,13,0.0023882990463305553,2.18564115434786
17,14,0.007269203082512233,2.18564115434786
17,15,0.007269203082512231,2.18564115434786
17,16,0.005106183991044097,2.18564115434786
18,1,0.009481268228015498,2.1856800245004213
18,2,0.005239240445989436,2.1856800245004213
18,3,0.005239240445989435,2.1856800245004213
18,4,0.0023972524505258704,2.1856800245004213
18,5,0.005239240445989421,2.1856800245004213
18,6,0.002397252450525887,2.1856800245004213
18,7,0.46284733918782317,2.1856800245004213
18,8,0.007290257815886228,2.1856800245004213
18,9,0.00523924044598943,2.1856800245004213
18,10,0.4628473391878227,2.1856800245004213
18,11,0.002397252450525879,2.1856800245004213
18,12,0.007290257815886266,2.1856800245004213
18,13,0.0023972524505258812,2.1856800245004213
18,14,0.007290257815886269,2.1856800245004213
18,15,0.007290257815886247,2.1856800245004213
18,16,0.00511705054673205,2.1856800245004213
19,1,0.00936946283142221,2.1856800245004213
19,2,0.005279262210910128,2.1856800245004213
19,3,0.005279262210910097,2.1856800245004213
19,4,0.002402802512699736,2.1856800245004213
19,5,0.005279262210910118,2.1856800245004213
19,6,0.002402802512699744,2.1856800245004213
19,7,0.46287536194217144,2.1856800245004213
19,8,0.007218835028219762,2.1856800245004213
19,9,0.005279262210910108,2.1856800245004213
19,10,0.46287536194217205,2.1856800245004213
19,11,0.0024028025126997298,2.1856800245004213
19,12,0.007218835028219713,2.1856800245004213
19,13,0.0024028025126997124,2.1856800245004213
19,14,0.007218835028219807,2.1856800245004213
19,15,0.007218835028219755,2.1856800245004213
19,16,0.0052762142769177565,2.1856800245004213
20,1,0.00946835092219632,2.1856800245004213
20,2,0.005254571710987118,2.1856800245004213
20,3,0.005254571710987116,2.1856800245004213
20,4,0.002371654131412709,2.1856800245004213
20,5,0.005254571710987081,2.1856800245004213
20,6,0.002371654131412716,2.1856800245004213
20,7,0.4628689953680332,2.1856800245004213
20,8,0.00729401533370604,2.1856800245004213
20,9,0.005254571710987113,2.1856800245004213
20,10,0.4628689953680327,2.1856800245004213
20,11,0.0023716541314126997,2.1856800245004213
20,12,0.0072940153337060784,2.1856800245004213
20,13,0.0023716541314127105,2.1856800245004213
20,14,0.007294015333706076,2.1856800245004213
20,15,0.007294015333706066,2.1856800245004213
20,16,0.005112693637315677,2.1856800245004213
21,1,0.009398135917902183,2.1856800245004213
21,2,0.005247865879603479,2.1856800245004213
21,3,0.0052478658796034725,2.1856800245004213
21,4,0.002460013299224453,2.1856800245004213
21,5,0.005247865879603445,2.1856800245004213
21,6,0.002460013299224448,2.1856800245004213
21,7,0.46297478105550294,2.1856800245004213
21,8,0.0071424312211516,2.1856800245004213
21,9,0.0052478658796034664,2.1856800245004213
21,10,0.46297478105550327,2.1856800245004213
21,11,0.0024600132992244634,2.1856800245004213
21,12,0.007142431221151581,2.1856800245004213
21,13,0.0024600132992244586,2.1856800245004213
21,14,0.007142431221151616,2.1856800245004213
21,15,0.007142431221151628,2.1856800245004213
21,16,0.005251060371174891,2.1856800245004213
22,1,0.009476245765185739,2.1856800245004213
22,2,0.005243168859904985,2.1856800245004213
22,3,0.005243168859905007,2.1856800245004213
22,4,0.0023577589465754462,2.1856800245004213
22,5,0.005243168859904999,2.1856800245004213
22,6,0.0023577589465754376,2.1856800245004213
22,7,0.4629089891205759,2.1856800245004213
22,8,0.007289975199091494,2.1856800245004213
22,9,0.005243168859905011,2.1856800245004213
22,10,0.4629089891205757,2.1856800245004213
22,11,0.002357758946575439,2.1856800245004213
22,12,0.007289975199091509,2.1856800245004213
22,13,0.0023577589465754428,2.1856800245004213
22,14,0.007289975199091513,2.1856800245004213
22,15,0.007289975199091513,2.1856800245004213
22,16,0.005142163971377011,2.1856800245004213
23,1,0.009485184671567554,2.185718894652982
23,2,0.00522516651884574,2.185718894652982
23,3,0.005225166518845746,2.185718894652982
23,4,0.002434660779584567,2.185718894652982
23,5,0.0052251665188457076,2.185718894652982
23,6,0.0024346607795845644,2.185718894652982
23,7,0.4629271221396645,2.185718894652982
23,8,0.007188676513107925,2.185718894652982
23,9,0.005225166518845712,2.185718894652982
23,10,0.4629271221396641,2.185718894652982
23,11,0.002434660779584561,2.185718894652982
23,12,0.007188676513107939,2.185718894652982
23,13,0.0024346607795845713,2.185718894652982
23,14,0.007188676513107972,2.185718894652982
23,15,0.007188676513107979,2.185718894652982
23,16,0.0052665558029524875,2.185718894652982
24,1,0.009476040035104225,2.185718894652982
24,2,0.005236366620603903,2.185718894652982
24,3,0.005236366620603915,2.185718894652982
24,4,0.0024248967932902358,2.185718894652982
24,5,0.0052363666206038965,2.185718894652982
24,6,0.002424896793290239,2.185718894652982
24,7,0.46290927400511767,2.185718894652982
24,8,0.007207227049435911,2.185718894652982
24,9,0.005236366620603886,2.185718894652982
24,10,0.46290927400511767,2.185718894652982
24,11,0.0024248967932902488,2.185718894652982
24,12,0.007207227049435911,2.185718894652982
24,13,0.002424896793290247,2.185718894652982
24,14,0.007207227049435869,2.185718894652982
24,15,0.007207227049435904,2.185718894652982
24,16,0.005231450101341324,2.185718894652982
25,1,0.009513563765653968,2.1876411543478604
25,2,0.005297878565588951,2.1876411543478604
25,3,0.005297878565588927,2.1876411543478604
25,4,0.0023580668138140437,2.1876411543478604
25,5,0.0052978785655889635,2.1876411543478604
25,6,0.002358066813814064,2.1876411543478604
25,7,0.4627950523956515,2.1876411543478604
25,8,0.007308634685844302,2.1876411543478604
25,9,0.005297878565588923,2.1876411543478604
25,10,0.46279505239565166,2.1876411543478604
25,11,0.00235806681381405,2.1876411543478604
25,12,0.007308634685844291,2.1876411543478604
25,13,0.0023580668138140537,2.1876411543478604
25,14,0.007308634685844295,2.1876411543478604
25,15,0.007308634685844281,2.1876411543478604
25,16,0.005038011182054093,2.1876411543478604
26,1,0.009494516332393269,2.18964115434786
26,2,0.005274042230195512,2.18964115434786
26,3,0.005274042230195533,2.18964115434786
26,4,0.0024496207438938766,2.18964115434786
26,5,0.005274042230195512,2.18964115434786
26,6,0.002449620743893913,2.18964115434786
26,7,0.46282730800369104,2.18964115434786
26,8,0.007189114466271573,2.18964115434786
26,9,0.005274042230195538,2.18964115434786
26,10,0.46282730800369104,2.18964115434786
26,11,0.0024496207438939035,2.18964115434786
26,12,0.007189114466271578,2.18964115434786
26,13,0.002449620743893861,2.18964115434786
26,14,0.00718911446627158,2.18964115434786
26,15,0.007189114466271575,2.18964115434786
26,16,0.005199757898779083,2.18964115434786
27,1,0.00945216628486803,2.18964115434786
27,2,0.005312245183913075,2.18964115434786
27,3,0.005312245183913075,2.18964115434786
27,4,0.0024274103763811646,2.18964115434786
27,5,0.00531224518391309,2.18964115434786
27,6,0.002427410376381169,2.18964115434786
27,7,0.4627595934812749,2.18964115434786
27,8,0.0072218138330464735,2.18964115434786
27,9,0.0053122451839130854,2.18964115434786
27,10,0.4627595934812749,2.18964115434786
27,11,0.002427410376381127,2.18964115434786
27,12,0.007221813833046486,2.18964115434786
27,13,0.002427410376381166,2.18964115434786
27,14,0.007221813833046469,2.18964115434786
27,15,0.007221813833046427,2.18964115434786
27,16,0.0051827691792192395,2.18964115434786
28,1,0.00959557943812748,2.1896800245004213
28,2,0.005177046540912603,2.1896800245004213
28,3,0.005177046540912609,2.1896800245004213
28,4,0.0024111346614159946,2.1896800245004213
28,5,0.005177046540912615,2.1896800245004213
28,6,0.0024111346614159894,2.1896800245004213
28,7,0.4628872686863129,2.1896800245004213
28,8,0.007324336095584512,2.1896800245004213
28,9,0.005177046540912589,2.1896800245004213
28,10,0.4628872686863129,2.1896800245004213
28,11,0.0024111346614159755,2.1896800245004213
28,12,0.0073243360955845055,2.1896800245004213
28,13,0.0024111346614159933,2.1896800245004213
28,14,0.00732433609558451,2.1896800245004213
28,15,0.007324336095584484,2.1896800245004213
28,16,0.004979813997595586,2.1896800245004213
29,1,0.009532903753979539,2.1896800245004213
29,2,0.005232409225693425,2.1896800245004213
29,3,0.005232409225693413,2.1896800245004213
29,4,0.0023638207392217636,2.1896800245004213
29,5,0.0052324092256934174,2.1896800245004213
29,6,0.0023638207392217715,2.1896800245004213
29,7,0.46286286609683136,2.1896800245004213
29,8,0.00732258997627487,2.1896800245004213
29,9,0.005232409225693456,2.1896800245004213
29,10,0.46286286609683136,2.1896800245004213
29,11,0.0023638207392217437,2.1896800245004213
29,12,0.00732258997627487,2.1896800245004213
29,13,0.002363820739221757,2.1896800245004213
29,14,0.0073225899762748604,2.1896800245004213
29,15,0.00732258997627487,2.1896800245004213
29,16,0.005066084287598046,2.1896800245004213
30,1,0.009352404086395049,2.1897966349581033
30,2,0.0050990667391618665,2.1897966349581033
30,3,0.0050990667391618985,2.1897966349581033
30,4,0.0025539893396282374,2.1897966349581033
30,5,0.005099066739161888,2.1897966349581033
30,6,0.0025539893396282487,2.1897966349581033
30,7,0.4631545134664987,2.1897966349581033
30,8,0.007041928352979306,2.1897966349581033
30,9,0.005099066739161859,2.1897966349581033
30,10,0.46315451346649794,2.1897966349581033
30,11,0.002553989339628253,2.1897966349581033
30,12,0.0070419283529792945,2.1897966349581033
30,13,0.0025539893396282565,2.1897966349581033
30,14,0.007041928352979313,2.1897966349581033
30,15,0.007041928352979303,2.1897966349581033
30,16,0.005558631253530778,2.1897966349581033
31,1,0.009436397694282781,2.191407933432495
31,2,0.005270357844069354,2.191407933432495
31,3,0.005270357844069352,2.191407933432495
31,4,0.0025873563031680066,2.191407933432495
31,5,0.005270357844069342,2.191407933432495
31,6,0.0025873563031680136,2.191407933432495
31,7,0.4629551065390507,2.191407933432495
31,8,0.006961050977200368,2.191407933432495
31,9,0.005270357844069316,2.191407933432495
31,10,0.462955106539051,2.191407933432495
31,11,0.002587356303168008,2.191407933432495
31,12,0.006961050977200414,2.191407933432495
31,13,0.0025873563031680283,2.191407933432495
31,14,0.006961050977200417,2.191407933432495
31,15,0.006961050977200403,2.191407933432495
31,16,0.0053783287298629434,2.191407933432495
32,1,0.00952007436020852,2.1915634140427382
32,2,0.0052715698240269155,2.1915634140427382
32,3,0.005271569824026929,2.1915634140427382
32,4,0.002467495279167594,2.1915634140427382
32,5,0.005271569824026919,2.1915634140427382
32,6,0.002467495279167612,2.1915634140427382
32,7,0.46290098664866464,2.1915634140427382
32,8,0.007113808694612115,2.1915634140427382
32,9,0.005271569824026899,2.1915634140427382
32,10,0.46290098664866475,2.1915634140427382
32,11,0.0024674952791675967,2.1915634140427382
32,12,0.007113808694612132,2.1915634140427382
32,13,0.002467495279167593,2.1915634140427382
32,14,0.007113808694612103,2.1915634140427382
32,15,0.007113808694612071,2.1915634140427382
32,16,0.00526645715123697,2.1915634140427382
33,1,0.008977133925910442,2.1916022841953
33,2,0.005429655319569809,2.1916022841953
33,3,0.005429655319569788,2.1916022841953
33,4,0.0026528225813725365,2.1916022841953
33,5,0.005429655319569788,2.1916022841953
33,6,0.0026528225813725365,2.1916022841953
33,7,0.4627911377526424,2.1916022841953
33,8,0.006838201150383752,2.1916022841953
33,9,0.005429655319569803,2.1916022841953
33,10,0.4627911377526425,2.1916022841953
33,11,0.0026528225813725313,2.1916022841953
33,12,0.006838201150383784,2.1916022841953
33,13,0.0026528225813725577,2.1916022841953
33,14,0.006838201150383807,2.1916022841953
33,15,0.006838201150383775,2.1916022841953
33,16,0.005757874363498978,2.1916022841953
34,1,0.00937318940494133,2.1916022841953
34,2,0.0052800898644561525,2.1916022841953
34,3,0.005280089864456189,2.1916022841953
34,4,0.002531670601313403,2.1916022841953
34,5,0.005280089864456175,2.1916022841953
34,6,0.002531670601313404,2.1916022841953
34,7,0.46286751873020326,2.1916022841953
34,8,0.007074993645202651,2.1916022841953
34,9,0.0052800898644561785,2.1916022841953
34,10,0.4628675187302031,2.1916022841953
34,11,0.002531670601313408,2.1916022841953
34,12,0.007074993645202609,2.1916022841953
34,13,0.0025316706013133994,2.1916022841953
34,14,0.007074993645202642,2.1916022841953
34,15,0.007074993645202653,2.1916022841953
34,16,0.0053447566907628575,2.1916022841953
35,1,0.009527408490137567,2.1916411543478604
35,2,0.005227852283077734,2.1916411543478604
35,3,0.005227852283077712,2.1916411543478604
35,4,0.002497329653191101,2.1916411543478604
35,5,0.00522785228307773,2.1916411543478604
35,6,0.002497329653191091,2.1916411543478604
35,7,0.4628321409938431,2.1916411543478604
35,8,0.007155031010649295,2.1916411543478604
35,9,0.005227852283077724,2.1916411543478604
35,10,0.4628321409938431,2.1916411543478604
35,11,0.002497329653191098,2.1916411543478604
35,12,0.0071550310106492975,2.1916411543478604
35,13,0.0024973296531910893,2.1916411543478604
35,14,0.007155031010649321,2.1916411543478604
35,15,0.007155031010649307,2.1916411543478604
35,16,0.005287457734501465,2.1916411543478604
36,1,0.010003275486091426,2.1933690632799347
36,2,0.005043780759828325,2.1933690632799347
36,3,0.005043780759828297,2.1933690632799347
36,4,0.0025407311590653543,2.1933690632799347
36,5,0.005043780759828303,2.1933690632799347
36,6,0.002540731159065372,2.1933690632799347
36,7,0.462777140815884,2.1933690632799347
36,8,0.00738959894070674,2.1933690632799347
36,9,0.0050437807598283065,2.1933690632799347
36,10,0.4627771408158843,2.1933690632799347
36,11,0.0025407311590653794,2.1933690632799347
36,12,0.0073895989407067085,2.1933690632799347
36,13,0.002540731159065374,2.1933690632799347
36,14,0.00738959894070667,2.1933690632799347
36,15,0.007389598940706725,2.1933690632799347
36,16,0.004545999443738625,2.1933690632799347
37,1,0.00940500693375802,2.1934468035850565
37,2,0.005386083744162348,2.1934468035850565
37,3,0.005386083744162352,2.1934468035850565
37,4,0.0023530223289713443,2.1934468035850565
37,5,0.005386083744162328,2.1934468035850565
37,6,0.0023530223289713516,2.1934468035850565
37,7,0.4627793227414615,2.1934468035850565
37,8,0.007258315762385254,2.1934468035850565
37,9,0.005386083744162346,2.1934468035850565
37,10,0.46277932274146166,2.1934468035850565
37,11,0.0023530223289713516,2.1934468035850565
37,12,0.007258315762385252,2.1934468035850565
37,13,0.0023530223289713434,2.1934468035850565
37,14,0.007258315762385245,2.1934468035850565
37,15,0.007258315762385252,2.1934468035850565
37,16,0.005046660241243301,2.1934468035850565
38,1,0.009435238849057665,2.1936022841952996
38,2,0.0052760523077031085,2.1936022841952996
38,3,0.005276052307703133,2.1936022841952996
38,4,0.00235378332159871,2.1936022841952996
38,5,0.005276052307703128,2.1936022841952996
38,6,0.0023537833215986964,2.1936022841952996
38,7,0.46281012248123626,2.1936022841952996
38,8,0.007301903691706983,2.1936022841952996
38,9,0.0052760523077031145,2.1936022841952996
38,10,0.46281012248123643,2.1936022841952996
38,11,0.0023537833215987163,2.1936022841952996
38,12,0.007301903691706962,2.1936022841952996
38,13,0.0023537833215986886,2.1936022841952996
38,14,0.007301903691706985,2.1936022841952996
38,15,0.007301903691706995,2.1936022841952996
38,16,0.005217558904434335,2.1936022841952996
39,1,0.00947179185937014,2.1936411543478602
39,2,0.005258094139898416,2.1936411543478602
39,3,0.00525809413989841,2.1936411543478602
39,4,0.0023022040769807876,2.1936411543478602
39,5,0.005258094139898392,2.1936411543478602
39,6,0.002302204076980785,2.1936411543478602
39,7,0.46285982259369995,2.1936411543478602
39,8,0.007362736537815178,2.1936411543478602
39,9,0.00525809413989841,2.1936411543478602
39,10,0.4628598225937004,2.1936411543478602
39,11,0.0023022040769807824,2.1936411543478602
39,12,0.0073627365378151665,2.1936411543478602
39,13,0.002302204076980784,2.1936411543478602
39,14,0.007362736537815168,2.1936411543478602
39,15,0.0073627365378152185,2.1936411543478602
39,16,0.005116423934450367,2.1936411543478602
40,1,0.009947253645405135,2.195058102059448
40,2,0.005178079111485294,2.195058102059448
40,3,0.005178079111485282,2.195058102059448
40,4,0.0023884564923701847,2.195058102059448
40,5,0.005178079111485286,2.195058102059448
40,6,0.0023884564923701865,2.195058102059448
40,7,0.4622982459433824,2.195058102059448
40,8,0.007784941059902027,2.195058102059448
40,9,0.005178079111485292,2.195058102059448
40,10,0.4622982459433826,2.195058102059448
40,11,0.002388456492370166,2.195058102059448
40,12,0.007784941059902022,2.195058102059448
40,13,0.0023884564923701756,2.195058102059448
40,14,0.007784941059901983,2.195058102059448
40,15,0.007784941059902,2.195058102059448
40,16,0.004050347812801473,2.195058102059448
41,1,0.00948538448277554,2.1957966349581035
41,2,0.005122879251680206,2.1957966349581035
41,3,0.005122879251680226,2.1957966349581035
41,4,0.002383599368762171,2.1957966349581035
41,5,0.005122879251680224,2.1957966349581035
41,6,0.0023835993687621763,2.1957966349581035
41,7,0.46313499237302497,2.1957966349581035
